자 재	자재 내역	자재유형	자재유형 내역	생산저장위치	기준단위	포장단위	수출 포장 단위		
UFX0001V24	Euvax B1.0 TMF1X20V SP영문(신주소 적용)	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UFX0001V25	Euvax B1.0 TMF 1X20V SP불어(신주소적용)	FERT	완제품	2610	VI	#N/A	1400	w	0.3
UFX0001V26	EuvaxB 1.0 TMF1X20V SP스페인_신주소적용	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UFX0001V27	Euvax B1.0 MF10VSPTrilingual(신주소적용)	FERT	완제품	2610	VI	#N/A	1400	#N/A	0.3
UFX0001V28	Recomvax B 1.0 TMF 1X20V SP 영문(신주소)	FERT	완제품	2610	VI	#N/A	#N/A	w	0.3
UFX0001V29	Recomvax B 1.0 TMF 1X20VSP스페인(신주소)	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UFX0001V30	RecomvaxB1.0TMF10VSPTrilingual(신주소)	FERT	완제품	2610	VI	#N/A	#N/A	#N/A	0.3
UFX0001V31	Euvax B 1.0 10V TMF SP 말레이시아	FERT	완제품	2610	VI	#N/A	#N/A	#N/A	0.3
UFX0001V32	VACSIGEN 1.0 10V(우크라이나)	FERT	완제품	2610	VI	#N/A	#N/A	#N/A	0.3
UFX0001V33	유박스 1.0 TMF 1X20V 몰타	FERT	완제품	2610	VI	#N/A	#N/A	w	0.3
UFX0001V34	Euvax B1.0 TMF1X20V SP영문(부작용)	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UFX0001V35	Euvax B1.0 TMF 1X20V SP불어(부작용)	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UFX0001V36	Euvax B 1.0 TMF1X20V SP스페인(부작용)	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UFX0001V37	Euvax B1.0 MF10VSPTrilingual(부작용)	FERT	완제품	2610	VI	#N/A	#N/A	#N/A	0.3
UFX0001V38	EuvaxB 1.0 TMF 1X20V LGLS-SP CANAC	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UFX0001V39	RecomvaxB 1.0 TMF 1X20V LGLS-SP CANAC	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UFX0001V40	Euvax 1.0 TMF 10V LGLS-SP 벨라루스	FERT	완제품	2610	VI	10V	3100	m	0.3
UFX0001V41	EuvaxB 1.0 TMF 10V 시리아	FERT	완제품	2610	VI	#N/A	#N/A	#N/A	0.3
UFX0001V46	Euvax B 1.0 TMF1X20V SP캄보디아(부작용)	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UFX0001V47	Euvax B 1.0 TMF1X20V FSA	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UFX0001V48	Euvax B 1.0 TMF1X20V 우루과이	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UFX0001V51	Euvax B 1.0 TMF1X20V SP 엘살바도르	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UFX0001V52	Euvax B 1.0 TMF1X20V SP 칠레	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UFX0001V54	EuvaxB 1.0 TMF 10V 조지아	FERT	완제품	2610	VI	10V	3100	m	0.3
UFX0001V55	EuvaxB 1.0 TMF 10V 카자흐스탄	FERT	완제품	2610	VI	10V	3100	m	0.3
UFX0001V56	Euvax B 1.0 TMF1X20V 말레이시아	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UFX0001V60	Euvax B 1.0 TMF1X20V 인도네시아	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UFX0001V61	Euvax B 1.0 TMF1X20V 베트남	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UFX0001V66	EuvaxB 1.0 TMF 10V 세르비아	FERT	완제품	2610	VI	10V	3100	m	0.3
UFX0001V72	EUVAX 1.0 TMF 	FERT	완제품	2610	VI	10V	1400	m	0.3
UFX0001V73	EUVAX 1.0 TMF 	FERT	완제품	2610	VI	1x20V	1400	m	0.3
UFX0001V67	Euvax B 1.0 TMF1X20V 몽골	FERT	완제품	2610	VI	1x10V	3100	w	0.3
UFX0001V68	EuvaxB 1.0 TMF 10V 요르단	FERT	완제품	2610	VI	10V	3100	m	0.3
UFX0001V76	EUVAX 1.0 TMF 말레이시아	FERT	완제품	2610	VI	1x20V	1400	m	0.3
UFX0001V79	EUVAX 1.0 TMF 남아공	FERT	완제품	2610	VI	1x20V	1160	m	0.3
UFX0001V81	Euvax B INJ. TMF 0.5ML	FERT	완제품	2610	VI	10V	2200	m	0.3
UFX0020V00	유박스 1.0 보존제 미함유 20V 국내용	FERT	완제품	2610	PAC	1x20V	1400	w	0.3
ULA0001V01	유박스0.5_치메로살 40ppm 1X20V SP 말레이	FERT	완제품	2610	VI	1x20V	1400	w	0.3
ULA0001V02	EUVAX 0.5 저치메로살 10V SP/LGLS 러시아	FERT	완제품	2610	VI	10V	1400	#N/A	0.3
ULA0001V03	EUVAX 0.5 저치메로살 20V SP/LGLS 러시아	FERT	완제품	2610	VI	1x20V	3100	#N/A	0.3
ULA0001V04	EUVAX 0.5 저치메로살 1x20V1d LGLS-SP STD	FERT	완제품	2610	VI	1x20V	1400	#N/A	0.3
ULA0001V05	EUVAX0.5저치메로살1x20V1d LG-SP(필리핀)	FERT	완제품	2610	VI	1x20V	1400	#N/A	0.3
ULA0001V06	EUVAX0.5저치메1x201dLGLS-SP중남미ST/스페	FERT	완제품	2610	VI	1x20V	1400	#N/A	0.3
ULA0001V07	EUVAX 0.5 저치메로살 1x20V1d LGLS-SP태국	FERT	완제품	2610	VI	1x20V	1400	#N/A	0.3
ULA0001V08	Euvax 0.5 10V 저치메로살 LGLS-SP STD	FERT	완제품	2610	VI	10V	1400	#N/A	0.3
ULA0001V09	Euvax 0.5 저치메로살 LGLS 10V BI STD	FERT	완제품	2610	VI	#N/A	3100	#N/A	0.3
ULA0020V00	유박스 비 주 0.5mL_치메로살 40ppm 20V	FERT	완제품	2610	PAC	#N/A	#N/A	#N/A	0.3
ULN0001B00	엘지비형간염백신(최종원액,내수)	FERT	완제품	2510	L	#N/A	#N/A	#N/A	
ULX0001V01	유박스1.0_치메로살 40ppm 1X20V SP 말레이	FERT	완제품	2610	VI	1x20V	1400	#N/A	0.3
ULX0001V02	EUVAX 1.0 저치메로살 20V SP/LGLS 러시아	FERT	완제품	2610	VI	1x20V	1400	#N/A	0.3
ULX0001V03	EUVAX 1.0 저치메로살 1x20V1d LGLS-SP STD	FERT	완제품	2610	VI	1x20V	1400	#N/A	0.3
ULX0001V04	EUVAX1.0저치메1x201dLGLS-SP중남미ST/스페	FERT	완제품	2610	VI	1x20V	1400	#N/A	0.3
ULX0001V05	EUVAX 1.0 저치메로살 1x20V1d LGLS-SP태국	FERT	완제품	2610	VI	1x20V	1400	#N/A	0.3
ULX0001V06	EUVAX 1.0 저치메로살 10V SP-LGLS 러시아	FERT	완제품	2610	VI	10V	1400	#N/A	0.3
ULX0001V07	Euvax 1.0 10V 저치메로살 LGLS-SP STD	FERT	완제품	2610	VI	#N/A	3100	#N/A	0.3
ULX0001V08	Euvax 1.0 저치메로살 LGLS 10V BI STD	FERT	완제품	2610	VI	10V	3100	#N/A	0.3
ULX0020V00	유박스 비 주 1.0mL_치메로살 40ppm 20V	FERT	완제품	2610	PAC	#N/A	3100	#N/A	
UPC0001V00	유트로핀 에이큐주 12IU 1V	FERT	완제품	2610	PAC	#N/A	#N/A	신형흥아	0.17
UTR0001V00	유트로핀주 4IU 1V	FERT	완제품	2610	PAC	1V(축소)	576	캠블리스터	0.17
UTR0001V01	유트로핀주 4IU 1V LGLS 영문	FERT	완제품	2610	VI	1V(축소)	576	#N/A	0.17
UTR0001V02	유트로핀주 4IU 1V 인도	FERT	완제품	2610	VI	1V(축소)	576	캠블리스터	0.17
UTR0001V04	유트로핀주 4IU 1V 태국	FERT	완제품	2610	VI	1V	435	바이알실린지	0.17
UTR0001V05	유트로핀주 4IU 1V 브라질	FERT	완제품	2610	VI	1V	435	#N/A	0.17
UTR0001V06	유트로핀주 4IU 1V 중국	FERT	완제품	2610	VI	1V	540	캠블리스터	0.17
UTR0001V07	유트로핀주 4IU 5V 브라질	FERT	완제품	2610	VI	5V	500	바이알실린지	0.17
UTR0001V08	유트로핀주 4IU 1V 파키스탄	FERT	완제품	2610	VI	1V(축소)	576	바이알실린지	0.17
UTR0001V09	유트로핀주 4IU 1V 인도네시아	FERT	완제품	2610	VI	1V	435	바이알실린지	0.17
UTR0001V10	유트로핀주 4IU 5V 콜롬비아	FERT	완제품	2610	VI	5V	435	#N/A	0.17
UTR0001V11	유트로핀주 4IU 1V 이집트	FERT	완제품	2610	VI	1V(축소)	715	#N/A	0.17
UTR0001V12	유트로핀주 4IU 5V 우크라이나	FERT	완제품	2610	VI	5V	576	#N/A	0.17
UTR0001V13	유트로핀주 4IU 1V 두바이	FERT	완제품	2610	VI	1V(축소)	715	#N/A	0.17
UTR0001V15	유트로핀주 4IU 1V 투르크메니스탄	FERT	완제품	2610	VI	1V(축소)	576	#N/A	0.17
UTR0001V16	유트로핀주 4IU 1V 영문(새주소)	FERT	완제품	2610	VI	1V(축소)	576	캠블리스터	0.17
UTR0001V17	유트로핀주 4IU 1V 알제리	FERT	완제품	2610	VI	1V(축소)	576	캠블리스터	0.17
UTR0001V18	유트로핀주 4IU 1V 홍콩	FERT	완제품	2610	VI	1V(축소)	576	캠블리스터	0.17
UTR0001V19	유트로핀주 4IU 1V 네팔	FERT	완제품	2610	VI	1V(축소)	576	캠블리스터	0.17
UTR0001V20	유트로핀 4IU 1V 사우디	FERT	완제품	2610	VI	#N/A	#N/A	캠블리스터	0.17
UTR0001V21	유트로핀주 4IU 이란향	FERT	완제품	2610	VI	1V(축소)	576	캠블리스터	0.17
UTR0001V22	유트로핀주 4IU 시리아향	FERT	완제품	2610	VI	1V(축소)	576	캠블리스터	0.17
UTR0001V23	유트로핀주 4IU 1V 두바이향	FERT	완제품	2610	VI	1V(축소)	576	캠블리스터	0.17
UTR0001V24	유트로핀주 4IU 1V 이라크향	FERT	완제품	2610	VI	1V(축소)	576	캠블리스터	0.17
UTR0001V25	유트로핀주 4IU 1V 쿠웨이트	FERT	완제품	2610	VI	1V(축소)	576	캠블리스터	0.17
UTR0001V26	유트로핀주 4IU 1V 쿠웨이트	FERT	완제품	2610	VI	1V(축소)	576	캠블리스터	0.17
UTR0005V00	유트로핀 주(사람성장호르몬 4IU) 5V	FERT	완제품	2610	PAC	1*5V(축소)	700	캠블리스터	0.17
UTR0005V01	유트로핀주 4IU 5V 영문	FERT	완제품	2610	VI	#N/A	700	#N/A	0.17
UTX0001V01	유트로핀주 4IU 1V 이라크	FERT	완제품	2610	VI	1V	435	#N/A	0.17
UTX0001V03	유트로핀주 4IU 1V 태국	FERT	완제품	2610	VI	1V	435	#N/A	0.17
UTX0001V10	유트로핀주 4IU 5V 콜롬비아	FERT	완제품	2610	VI	#N/A	435	#N/A	0.17
UTX0001V13	유트로핀주 4IU 1V 스리랑카	FERT	완제품	2610	VI	#N/A	#N/A	#N/A	0.17
UTX0001V14	유트로핀주 4IU 1V 수단	FERT	완제품	2610	VI	#N/A	#N/A	#N/A	0.17
UTX0001V15	유트로핀주 4IU 1V LGLS 영문공통	FERT	완제품	2610	VI	1V(축소)	576	#N/A	0.17
UTX0001V16	유트로핀주 4IU 1V 이라크 privat	FERT	완제품	2610	VI	1V	576	#N/A	0.17
UTX0001V18	유트로핀주 4IU 1V LGLS 영문공통 2	FERT	완제품	2610	VI	1V(축소)	576	캠블리스터	0.17
UTX0001V19	유트로핀주 4IU 이란향	FERT	완제품	2610	VI	1V(축소)	576	캠블리스터	0.17
UTX0001V20	유트로핀주 4IU 1V 시리아	FERT	완제품	2610	VI	1V(축소)	576	캠블리스터	0.17
UTX0001V21	유트로핀주 4IU 10V 이란	FERT	완제품	2610	VI	#N/A	576	#N/A	0.17
UVA0001V01	EUVAX 0.5 532V 터키	FERT	완제품	2610	VI	10V	532	m	0.3
UVA0001V05	EUVAX 0.5 1×20V PMC LG CHEM	FERT	완제품	2610	VI	1x20V	3100	w	0.3
UVA0001V11	HEPATIVAX 0.5 1×20V AVP 아르헨티나	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UVA0001V12	리콤박스 소아 LGLS-SP 1v1d STD 중남미	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UVA0001V16	EUVAX 0.5 1×20V 인도	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UVA0001V22	유박스 0.5 10V UNICEF 러시아	FERT	완제품	2610	VI	10V	2200	m	0.24
UVA0001V29	EUVAX 0.5 10V PAHO LGLS 중남미	FERT	완제품	2610	VI	10V	2200	m	0.24
UVA0001V30	EUVAX 0.5 10V PAHO LGLS 브라질	FERT	완제품	2610	VI	10V	2200	m	0.24
UVA0001V31	EUVAX 0.5 10V UNICEF LGLS 영문	FERT	완제품	2610	VI	10V	2200	m	0.24
UVA0001V34	RECOMVAX 0.5 1×20V AVP-LGLS 스페인어	FERT	완제품	2610	VI	1x20V	2200	w	0.3
UVA0001V38	EUVAX 0.5 1×20V PMC LG CHEM St. Maartin	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UVA0001V39	유박스 0.5 1X20V AVP LGLS 브라질	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UVA0001V41	유박스 0.5 1*20 LGLS SP 루마니아	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UVA0001V43	유박스 0.5 1x20V 슬로바키아	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UVA0001V44	HEPATIVAX 0.5 1X20V SP/LGLS 멕시코	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UVA0001V45	EUVAX 0.5 1×20V LGLS-AVP(불어사용)	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UVA0001V46	EUVAX 0.5 1×20V LGLS-SP(불어사용)	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UVA0001V48	HEPATIVAX 0.5 10V LGLS-SP 멕시코	FERT	완제품	2610	VI	10V	1400	m	0.3
UVA0001V49	EUVAX 0.5 1x20V 1d LGLS-SP STD	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UVA0001V50	EUVAX0.5 1x20V1d LGLS-SP중남미STD/스페인	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UVA0001V51	EUVAX 0.5 10VLGLS French Speaking Africa	FERT	완제품	2610	VI	10V	1400	m	0.3
UVA0001V52	EUVAX 0.5 10V LGLS 폴란드	FERT	완제품	2610	VI	10V	3100	m	0.3
UVA0001V53	Euvax 0.5mL 20V LGLS-SP 인도네시아	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UVA0001V54	Euvax 0.5 10v LGLS 터키	FERT	완제품	2610	VI	10V	1400	m	0.3
UVA0001V55	Euvax 0.5 10V LGLS-SP STD	FERT	완제품	2610	VI	10V	3100	m	0.3
UVA0001V56	Euvax 0.5 1*20 SP 브라질	FERT	완제품	2610	VI	1x20V	3100	w	0.3
UVA0001V57	Euvax 0.5 10V LGLS BI STD	FERT	완제품	2610	VI	10V	3100	m	0.3
UVA0001V58	Euvax 0.5 1*20V LGLS BI 남아공	FERT	완제품	2610	VI	1x20V	3100	w	0.3
UVA0001V59	RECOMVAX 0.5 10V 콜롬비아	FERT	완제품	2610	VI	10V	1400	m	0.3
UVA0001V60	유박스 0.5 1X20V 튀니지	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UVA0001V63	유박스 0.5 1X20V 상투메	FERT	완제품	2610	VI	10V	2200	m	0.24
UVA0001V64	Euvax 0.5 10v LGLS 타지키스탄	FERT	완제품	2610	VI	10V	2200	m	0.24
UVA0001V66	Euvax 0.5 10v LGLS 과테말라	FERT	완제품	2610	VI	10V	2200	m	0.24
UVA0001V67	Euvax 0.5 10v LGLS 이집트	FERT	완제품	2610	VI	10V	3100	m	0.24
UVA0001V68	Euvax 0.5 10v LGLS 사우디	FERT	완제품	2610	VI	10V	3100	m	0.3
UVA0020V00	유박스비주 0.5mL(소아) 20V	FERT	완제품	2610	PAC	#N/A	1400	#N/A	0.3
UVB0000B00	유박스 B 항원 (원액)	FERT	완제품	2610	MG	#N/A	#N/A	#N/A	
UVN0000B01	엘지 비형간염백신(최종원액)_100ppm	FERT	완제품	2510	L	#N/A	#N/A	#N/A	
UVN0001B00	엘지비형간염백신(최종원액,내수)	FERT	완제품	2510	L	#N/A	#N/A	#N/A	
UVX0001V03	EUVAX 1.0 1×20V AVP  폴란드	FERT	완제품	2610	VI	1x20V	1400	#N/A	0.3
UVX0001V04	EUVAX 1.0 1×20V PMC LG CHEM	FERT	완제품	2610	VI	1x20V	1400	#N/A	0.3
UVX0001V10	HEPATIVAX 1.0 1×20V AVP 아르헨티나	FERT	완제품	2610	VI	1x20V	1400	#N/A	0.3
UVX0001V13	EUVAX 1.0 1×20V 인도	FERT	완제품	2610	VI	1x20V	1400	#N/A	0.3
UVX0001V29	EUVAX 1.0 10V PAHO LGLS 중남미	FERT	완제품	2610	VI	10V	2200	m	0.24
UVX0001V30	EUVAX 1.0 10V PAHO LGLS 브라질	FERT	완제품	2610	VI	10V	2200	m	0.24
UVX0001V31	EUVAX 1.0 10V UNICEF LGLS 영문	FERT	완제품	2610	VI	10V	2200	m	0.24
UVX0001V36	RECOMVAX 1.0 1×20V AVP-LGLS 스페인어	FERT	완제품	2610	VI	1x20V	2200	#N/A	0.3
UVX0001V38	HEPATIVAX 1.0 1×20V AVP 멕시코	FERT	완제품	2610	VI	1x20V	1400	#N/A	0.3
UVX0001V40	리콤박스 성인 LGLS-SP 1v1d STD 중남미	FERT	완제품	2610	VI	1x20V	1400	#N/A	0.3
UVX0001V41	EUVAX 1.0 10V AVP LGLS 요르단	FERT	완제품	2610	VI	10V	1400	#N/A	0.3
UVX0001V43	EUVAX 1.0 10V UNICEF LGLS	FERT	완제품	2610	VI	10V	3100	m	0.24
UVX0001V44	유박스 1.0 1X20V AVP LGLS 브라질	FERT	완제품	2610	VI	1x20V	2200	w	0.3
UVX0001V46	유박스 1.0 1*20 LGLS SP 루마니아	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UVX0001V49	유박스 1.0 1x20V 슬로바키아	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UVX0001V51	EUVAX 1.0 10V 이라크	FERT	완제품	2610	VI	10V	3100	m	0.3
UVX0001V52	EUVAX 1.0 1×20V LGLS-AVP(불어사용)	FERT	완제품	2610	VI	1x20V	3100	w	0.3
UVX0001V53	EUVAX 1.0 1×20V LGLS-SP(불어사용)	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UVX0001V54	EUVAX 1.0 1x20V1d LGLS-SP STD	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UVX0001V55	EUVAX1.0 1x20V1d LGLS-SP중남미STD/스페인	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UVX0001V56	EUVAX 1.0 10VLGLS French Speaking Africa	FERT	완제품	2610	VI	10V	1400	m	0.3
UVX0001V57	EUVAX 1.0 10V LGLS 폴란드	FERT	완제품	2610	VI	10V	3100	m	0.3
UVX0001V59	Euvax 1.0mL 20V LGLS-SP 인도네시아	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UVX0001V60	Euvax 1.0 10V LGLS-SP STD	FERT	완제품	2610	VI	10V	3100	m	0.3
UVX0001V61	Euvax 1.0 1*20 SP	FERT	완제품	2610	VI	1x20V	3100	w	0.3
UVX0001V62	Euvax 1.0 10V 카자흐스탄	FERT	완제품	2610	VI	10V	3000	m	0.3
UVX0001V63	Euvax B 1.0 10V LGLS 남아공	FERT	완제품	2610	VI	10V	3100	m	0.3
UVX0001V64	Euvax 1.0 10V LGLS BI STD	FERT	완제품	2610	VI	10V	3100	m	0.3
UVX0001V65	Euvax 1.0 1*20V LGLS BI 남아공	FERT	완제품	2610	VI	1x20V	1160	w	0.3
UVX0001V66	EUVAX 1.0 10V LGLS 나이지리아	FERT	완제품	2610	VI	10V	3100	m	0.3
UVX0001V67	RECOMVAX 1.0 10V 콜롬비아	FERT	완제품	2610	VI	10V	2200	m	0.3
UVX0001V68	유박스 1.0 1X20V 튀니지	FERT	완제품	2610	VI	1x20V	1400	w	0.3
UVX0001V70	유박스 1.0 1X20V 바바도스	FERT	완제품	2610	VI	1x20V	2200	w	0.3
UVX0001V71	유박스 1.0 10V 콜롬비아	FERT	완제품	2610	VI	10V	2200	m	0.3
UVX0001V72	Euvax 1.0 10V LGLS 과테말라	FERT	완제품	2610	VI	10V	2200	m	0.3
UVX0001V73	Euvax 1.0 10V LGLS 이집트	FERT	완제품	2610	VI	10V	2200	m	0.3
UVX0001V75	Euvax 1.0 10V LGLS 사우디	FERT	완제품	2610	VI	10V	3100	m	0.3
UVX0001V76	Euvax 1.0 10V LGLS 카자흐스탄	FERT	완제품	2610	VI	10V	2200	m	0.3
UVX0001V79	Euvax 1.0 10V 	FERT	완제품	2610	VI	10V	2200	m	0.3
UVX0020V00	유박스비주 1mL(성인) 20V	FERT	완제품	2610	PAC	1x20V	1400	w	0.3
VAL0001V01	유트로핀주 15IU 1V 영문	FERT	완제품	2610	VI	수작업포장	1400	수작업포장	0.17
VAR0001V01	유트로핀주 15IU 1V 영문	FERT	완제품	2610	VI	수작업포장	300	수작업포장	0.17
VAR0001V02	유트로핀주 15IU 1V 페루	FERT	완제품	2610	VI	수작업포장	300	수작업포장	0.17
VAR0001V03	유트로핀주 15IU 1V 브라질	FERT	완제품	2610	VI	수작업포장	300	수작업포장	0.17
VAR0001V04	유트로핀주 15IU 1V 홍콩	FERT	완제품	2610	VI	수작업포장	300	수작업포장	0.17
VAR0001V05	유트로핀주 15IU 1V 영문(새주소)	FERT	완제품	2610	VI	수작업포장	300	수작업포장	0.17
VAR0001V06	유트로핀주 15IU 1V 에콰도르	FERT	완제품	2610	VI	수작업포장	300	수작업포장	0.17
WVA0001V01	EUVAX 5.0 1×10V 인도	FERT	완제품	2610	VI	1x10V	1440	Y	0.3
WVA0001V03	EUVAX 5.0 10V 이란	FERT	완제품	2610	VI	10×5V	1440	Y	0.3
WVA0001V04	EUVAX 5.0 10V 이라크	FERT	완제품	2610	VI	10V	1400	Y	0.3
WVA0001V11	EUVAX 5.0 10V UNICEF LGLS 러시아	FERT	완제품	2610	VI	10V	1200	Y	0.24
WVA0001V12	EUVAX5.0 10V UNICEF LGLS	FERT	완제품	2610	VI	10V	1200	Y	0.24
WVA0001V14	EUVAX 5.0 10V PAHO LG LS	FERT	완제품	2610	VI	10V	1200	Y	0.24
WVA0001V18	EUVAX 5.0 10V10d LGLS-SP STD	FERT	완제품	2610	VI	10V	1400	Y	0.3
WVA0001V19	유박스 5.0 50V UNICEF LGLS	FERT	완제품	2610	VI	10x50V	1400	Y	0.24
WVA0001V20	Euvax 5.0 10V LGLS BI STD	FERT	완제품	2610	VI	10V	1400	Y	0.3
WVA0001V21	Euvax 5.0 10V LGLS 나이지리아	FERT	완제품	2610	VI	10V	1400	Y	0.3
WVA0001V22	Euvax 5.0 10V LGLS-SP 러시아	FERT	완제품	2610	VI	10V	1400	Y	0.3
WVA0001V23	Euvax 5.0 10V LGLS BI 남아공	FERT	완제품	2610	VI	10V	1400	Y	0.3
WVA0001V24	Euvax B 5.0 10V LGLS-SP STD(신주소)	FERT	완제품	2610	VI	#N/A	1160	Y	0.3
WVA0001V25	Euvax 5.0 10V LGLS 나이지리아	FERT	완제품	2610	VI	10V	1200	Y	0.24
WVA0001V26	Euvax 5.0 10V LGLS 우즈베키스탄	FERT	완제품	2610	VI	10V	1200	Y	0.24
WVA0001V30	Euvax 5.0 10V LGLS 리비아	FERT	완제품	2610	VI	10V	1400	Y	0.24
WVX0001V08	EUVAX 10.0 10V AVP LGLS 영문	FERT	완제품	2610	VI	10V	840	Y	0.3
WVX0001V11	EUVAX 10.0 10V PAHO LGLS 중남미	FERT	완제품	2610	VI	10V	600	Y	0.24
WVX0001V12	EUVAX 10.0 10V PAHO LGLS 브라질	FERT	완제품	2610	VI	10V	600	Y	0.24
WVX0001V17	EUVAX10.0 10V10d LGLS-SP STD	FERT	완제품	2610	VI	10V	840	Y	0.3
WVX0001V18	HEPATIVAX 10.0 10V LGLS-SP 멕시코	FERT	완제품	2610	VI	10V	840	Y	0.3
WVX0001V19	Euvax 10.0 10V LGLS BI STD	FERT	완제품	2610	VI	10V	840	Y	0.3
WVX0001V20	Euvax 10.0 10V LGLS-SP 러시아	FERT	완제품	2610	VI	#N/A	840	Y	0.3
WVX0001V21	EUVAX 10.0 10V*5 LGLS-SP 브라질	FERT	완제품	2610	VI	10V*5	2750	Y	0.3
WVX0001V22	RECOMVAX 10.0 10V 콜롬비아	FERT	완제품	2610	VI	10V	600	Y	0.3
WVX0001V23	Euvax B 10.0 10V LGLS-SP STD(신주소)	FERT	완제품	2610	VI	#N/A	600	Y	0.3
WVX0001V24	Euvax B 10.0 10V SP 인도네시아	FERT	완제품	2610	VI	10V	600	Y	0.3
WVX0001V26	EUVAX 10.0 10V PAHO LGLS 브라질	FERT	완제품	2610	VI	10V	600	Y	0.3
WVX0001V28	EUVAX 10.0 10V PAHO LGLS FSA	FERT	완제품	2610	VI	10V	840	Y	0.3
WVX0001V29	RECOMVAX 10.0 10V 아르헨티나	FERT	완제품	2610	VI	10V	600	Y	0.3
WVX0001V32	RECOMVAX 10.0 10V 브라질_Butantan	FERT	완제품	2610	VI	10V	600	Y	0.3
Z10000A	의약품내수(신제품)	FERT	완제품	3610	Z	#N/A	600	#N/A	
Z15000A	의약품수출(신제품)	FERT	완제품	3610	Z	#N/A	#N/A	#N/A	
ZAN0180T00	자니딥정 180T	FERT	완제품	3610	PAC	#N/A	#N/A	#N/A	
ZAN0500T00	자니딥정 500T	FERT	완제품	2610	PAC	#N/A	#N/A	#N/A	
ZAN1200T00	자니딥정 1200T(60T×20BT)	FERT	완제품	2610	PAC	#N/A	#N/A	#N/A	
ZAN1500T00	자니딥1500T(30T×50BT)	FERT	완제품	2610	PAC	#N/A	#N/A	#N/A	
ZND0100T00	자니딥정20MG 100T	FERT	완제품	2610	PAC	#N/A	#N/A	#N/A	
ZZZ0010	의약품(3000)내수반품대표코드	FERT	완제품	3610	EA	#N/A	#N/A	#N/A	
ZZZ0011	의약품(3000)수출반품대표코드	FERT	완제품	3610	EA	#N/A	#N/A	#N/A	
